Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
26.0,Wed,2018-02-28,19:30,Athletic Club,1.2,1–1,0.2,Valencia,34382.0,San MamÃ©s,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,19:30,Málaga,0.9,0–1,0.5,Sevilla,15516.0,Estadio La Rosaleda,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,21:30,Atlético Madrid,2.2,4–0,1.0,Leganés,35033.0,Estadio Wanda Metropolitano,Javier Estrada,Match Report,,La-Liga,12,2017-2018
26.0,Wed,2018-02-28,21:30,Eibar,1.4,1–0,1.1,Villarreal,4056.0,Estadio Municipal de IpurÃºa,Mario Melero,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,19:30,Betis,0.7,0–0,1.2,Real Sociedad,40288.0,Estadio Benito VillamarÃ­n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,20:00,Las Palmas,1.3,1–1,1.2,Barcelona,23778.0,Estadio de Gran Canaria,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
26.0,Thu,2018-03-01,21:30,Alavés,2.5,1–0,0.4,Levante,16812.0,Estadio de Mendizorroza,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,13:00,Villarreal,0.6,0–2,0.4,Girona,14540.0,Estadio de la CerÃ¡mica,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,16:15,Sevilla,1.9,2–0,0.6,Athletic Club,25185.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,18:30,La Coruña,1.8,1–1,0.9,Eibar,19317.0,Estadio Municipal de Riazor,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,18:30,Leganés,0.6,2–0,0.4,Málaga,6937.0,Estadio Municipal de Butarque,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
27.0,Sat,2018-03-03,20:45,Real Madrid,1.5,3–1,0.9,Getafe,55106.0,Estadio Santiago BernabÃ©u,Mario Melero,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,12:00,Levante,1.4,1–1,1.1,Espanyol,17143.0,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,16:15,Barcelona,1.2,1–0,0.2,Atlético Madrid,90356.0,Camp Nou,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,18:30,Real Sociedad,2.0,2–1,0.3,Alavés,21445.0,Estadio Municipal de Anoeta,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
27.0,Sun,2018-03-04,20:45,Valencia,1.5,2–0,0.5,Betis,35565.0,Estadio de Mestalla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
27.0,Mon,2018-03-05,21:00,Celta Vigo,1.4,2–1,0.4,Las Palmas,11276.0,Estadio de BalaÃ­dos,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
28.0,Fri,2018-03-09,21:00,Girona,0.7,2–0,0.6,La Coruña,10663.0,Estadi Municipal de Montilivi,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,13:00,Eibar,1.1,1–2,2.0,Real Madrid,6707.0,Estadio Municipal de IpurÃºa,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,16:15,Sevilla,2.0,0–2,1.4,Valencia,33287.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,18:30,Getafe,2.2,0–1,1.2,Levante,8136.0,Coliseum Alfonso PÃ©rez,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
28.0,Sat,2018-03-10,20:45,Málaga,0.6,0–2,2.3,Barcelona,26667.0,Estadio La Rosaleda,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,12:00,Espanyol,2.3,2–1,0.8,Real Sociedad,20314.0,RCDE Stadium,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,16:15,Atlético Madrid,0.9,3–0,0.9,Celta Vigo,55076.0,Estadio Wanda Metropolitano,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,17:30,Las Palmas,0.8,0–2,2.0,Villarreal,18907.0,Estadio de Gran Canaria,David MediÃ©,Match Report,,La-Liga,12,2017-2018
28.0,Sun,2018-03-11,20:45,Athletic Club,0.6,2–0,0.9,Leganés,30787.0,San MamÃ©s,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
28.0,Mon,2018-03-12,21:00,Alavés,1.1,1–3,1.0,Betis,17239.0,Estadio de Mendizorroza,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
29.0,Fri,2018-03-16,21:00,Levante,1.5,2–1,1.6,Eibar,16028.0,Estadio Ciudad de Valencia,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,13:00,La Coruña,1.3,1–1,0.3,Las Palmas,18773.0,Estadio Municipal de Riazor,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,16:15,Valencia,2.7,3–1,1.2,Alavés,35264.0,Estadio de Mestalla,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,18:30,Real Sociedad,0.6,1–2,1.3,Getafe,17509.0,Estadio Municipal de Anoeta,Javier Estrada,Match Report,,La-Liga,12,2017-2018
29.0,Sat,2018-03-17,20:45,Betis,0.6,3–0,0.2,Espanyol,31230.0,Estadio Benito VillamarÃ­n,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,12:00,Leganés,0.6,2–1,0.5,Sevilla,10037.0,Estadio Municipal de Butarque,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,16:15,Barcelona,1.8,2–0,0.8,Athletic Club,84053.0,Camp Nou,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,18:30,Celta Vigo,1.8,0–0,0.5,Málaga,17230.0,Estadio de BalaÃ­dos,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,18:30,Villarreal,1.1,2–1,1.3,Atlético Madrid,19385.0,Estadio de la CerÃ¡mica,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
29.0,Sun,2018-03-18,20:45,Real Madrid,3.4,6–3,1.7,Girona,59097.0,Estadio Santiago BernabÃ©u,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,13:00,Girona,1.0,1–1,1.6,Levante,11391.0,Estadi Municipal de Montilivi,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,16:15,Athletic Club,1.7,1–1,0.6,Celta Vigo,33657.0,San MamÃ©s,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,17:30,Las Palmas,1.6,0–3,4.0,Real Madrid,22942.0,Estadio de Gran Canaria,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
30.0,Sat,2018-03-31,20:45,Sevilla,3.0,2–2,2.1,Barcelona,37588.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
30.0,Sun,2018-04-01,12:00,Espanyol,0.9,0–0,0.8,Alavés,15448.0,RCDE Stadium,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
30.0,Sun,2018-04-01,16:15,Leganés,0.6,0–1,0.2,Valencia,10697.0,Estadio Municipal de Butarque,Mario Melero,Match Report,,La-Liga,12,2017-2018
30.0,Sun,2018-04-01,18:30,Eibar,0.7,0–0,0.5,Real Sociedad,6233.0,Estadio Municipal de IpurÃºa,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
30.0,Sun,2018-04-01,18:30,Málaga,1.7,1–0,0.4,Villarreal,19142.0,Estadio La Rosaleda,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
30.0,Sun,2018-04-01,20:45,Atlético Madrid,1.4,1–0,1.1,La Coruña,49351.0,Estadio Wanda Metropolitano,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
30.0,Mon,2018-04-02,21:00,Getafe,1.6,0–1,0.3,Betis,10628.0,Coliseum Alfonso PÃ©rez,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
31.0,Fri,2018-04-06,21:00,La Coruña,1.9,3–2,0.6,Málaga,16932.0,Estadio Municipal de Riazor,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
31.0,Sat,2018-04-07,13:00,Alavés,1.0,2–0,1.0,Getafe,18241.0,Estadio de Mendizorroza,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
31.0,Sat,2018-04-07,16:15,Celta Vigo,2.0,4–0,1.4,Sevilla,16919.0,Estadio de BalaÃ­dos,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
31.0,Sat,2018-04-07,18:30,Betis,1.6,2–0,0.5,Eibar,50194.0,Estadio Benito VillamarÃ­n,David MediÃ©,Match Report,,La-Liga,12,2017-2018
31.0,Sat,2018-04-07,20:45,Barcelona,2.4,3–1,0.6,Leganés,72126.0,Camp Nou,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
31.0,Sun,2018-04-08,12:00,Levante,1.6,2–1,1.2,Las Palmas,18402.0,Estadio Ciudad de Valencia,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
31.0,Sun,2018-04-08,16:15,Real Madrid,2.0,1–1,1.2,Atlético Madrid,78769.0,Estadio Santiago BernabÃ©u,Javier Estrada,Match Report,,La-Liga,12,2017-2018
31.0,Sun,2018-04-08,18:30,Real Sociedad,2.4,5–0,0.6,Girona,18027.0,Estadio Municipal de Anoeta,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
31.0,Sun,2018-04-08,20:45,Valencia,1.1,1–0,1.1,Espanyol,36296.0,Estadio de Mestalla,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
31.0,Mon,2018-04-09,21:00,Villarreal,0.6,1–3,2.6,Athletic Club,14879.0,Estadio de la CerÃ¡mica,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
32.0,Fri,2018-04-13,21:00,Girona,0.9,0–1,1.3,Betis,11286.0,Estadi Municipal de Montilivi,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
32.0,Sat,2018-04-14,13:00,Sevilla,2.0,2–2,0.8,Villarreal,32192.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
32.0,Sat,2018-04-14,16:15,Barcelona,1.7,2–1,2.5,Valencia,69544.0,Camp Nou,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
32.0,Sat,2018-04-14,17:30,Las Palmas,0.9,0–1,2.7,Real Sociedad,10531.0,Estadio de Gran Canaria,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
32.0,Sat,2018-04-14,18:30,Leganés,2.6,1–0,0.5,Celta Vigo,10393.0,Estadio Municipal de Butarque,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
32.0,Sat,2018-04-14,20:45,Athletic Club,1.1,2–3,1.5,La Coruña,37715.0,San MamÃ©s,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
32.0,Sun,2018-04-15,12:00,Eibar,1.3,0–1,0.1,Alavés,5754.0,Estadio Municipal de IpurÃºa,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
32.0,Sun,2018-04-15,16:15,Atlético Madrid,1.3,3–0,0.7,Levante,58043.0,Estadio Wanda Metropolitano,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
32.0,Sun,2018-04-15,18:30,Getafe,0.5,1–0,0.7,Espanyol,10593.0,Coliseum Alfonso PÃ©rez,Mario Melero,Match Report,,La-Liga,12,2017-2018
32.0,Sun,2018-04-15,20:45,Málaga,1.1,1–2,2.3,Real Madrid,27112.0,Estadio La Rosaleda,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
33.0,Tue,2018-04-17,19:30,La Coruña,2.2,0–0,1.7,Sevilla,24374.0,Estadio Municipal de Riazor,David MediÃ©,Match Report,,La-Liga,12,2017-2018
33.0,Tue,2018-04-17,21:00,Celta Vigo,3.1,2–2,1.7,Barcelona,20347.0,Estadio de BalaÃ­dos,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
33.0,Tue,2018-04-17,21:30,Villarreal,1.3,2–1,0.3,Leganés,12556.0,Estadio de la CerÃ¡mica,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
33.0,Wed,2018-04-18,19:30,Valencia,1.1,1–2,0.7,Getafe,35829.0,Estadio de Mestalla,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
33.0,Wed,2018-04-18,19:30,Espanyol,1.0,0–1,0.3,Eibar,12113.0,RCDE Stadium,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
33.0,Wed,2018-04-18,21:30,Real Madrid,2.0,1–1,0.8,Athletic Club,59193.0,Estadio Santiago BernabÃ©u,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
33.0,Thu,2018-04-19,19:30,Real Sociedad,1.2,3–0,0.6,Atlético Madrid,21404.0,Estadio Municipal de Anoeta,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
33.0,Thu,2018-04-19,19:30,Alavés,1.2,1–2,1.7,Girona,18366.0,Estadio de Mendizorroza,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
33.0,Thu,2018-04-19,21:30,Levante,1.0,1–0,0.5,Málaga,17372.0,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
33.0,Thu,2018-04-19,21:30,Betis,2.0,1–0,0.1,Las Palmas,45151.0,Estadio Benito VillamarÃ­n,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
34.0,Fri,2018-04-20,21:00,Leganés,0.5,0–0,0.7,La Coruña,10124.0,Estadio Municipal de Butarque,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
34.0,Sat,2018-04-21,13:00,Eibar,0.9,0–1,0.5,Getafe,4860.0,Estadio Municipal de IpurÃºa,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
34.0,Sat,2018-04-21,16:15,Celta Vigo,0.6,1–1,1.8,Valencia,17316.0,Estadio de BalaÃ­dos,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
34.0,Sun,2018-04-22,12:00,Girona,1.9,0–2,0.8,Espanyol,12313.0,Estadi Municipal de Montilivi,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
34.0,Sun,2018-04-22,16:15,Málaga,0.7,2–0,1.3,Real Sociedad,14102.0,Estadio La Rosaleda,Javier Estrada,Match Report,,La-Liga,12,2017-2018
34.0,Sun,2018-04-22,17:30,Las Palmas,0.6,0–4,1.1,Alavés,7143.0,Estadio de Gran Canaria,Mario Melero,Match Report,,La-Liga,12,2017-2018
34.0,Sun,2018-04-22,20:45,Atlético Madrid,1.2,0–0,0.5,Betis,200.0,Estadio Wanda Metropolitano,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
34.0,Mon,2018-04-23,21:00,Athletic Club,1.3,1–3,0.9,Levante,24587.0,San MamÃ©s,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
35.0,Fri,2018-04-27,21:00,Levante,1.7,2–1,1.2,Sevilla,17240.0,Estadio Ciudad de Valencia,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
35.0,Sat,2018-04-28,13:00,Espanyol,1.5,1–1,1.8,Las Palmas,13589.0,RCDE Stadium,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
35.0,Sat,2018-04-28,16:15,Real Sociedad,1.0,3–1,1.2,Athletic Club,23972.0,Estadio Municipal de Anoeta,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
35.0,Sat,2018-04-28,18:30,Real Madrid,1.9,2–1,1.8,Leganés,59905.0,Estadio Santiago BernabÃ©u,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
35.0,Sat,2018-04-28,20:45,Villarreal,4.2,4–1,2.2,Celta Vigo,14135.0,Estadio de la CerÃ¡mica,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
35.0,Sun,2018-04-29,12:00,Getafe,2.0,1–1,1.7,Girona,8011.0,Coliseum Alfonso PÃ©rez,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
35.0,Sun,2018-04-29,16:15,Alavés,0.9,0–1,2.6,Atlético Madrid,18944.0,Estadio de Mendizorroza,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
35.0,Sun,2018-04-29,18:30,Valencia,0.9,0–0,0.7,Eibar,40328.0,Estadio de Mestalla,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
35.0,Sun,2018-04-29,20:45,La Coruña,2.5,2–4,3.5,Barcelona,25721.0,Estadio Municipal de Riazor,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
35.0,Mon,2018-04-30,21:00,Betis,1.0,2–1,0.9,Málaga,53163.0,Estadio Benito VillamarÃ­n,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
36.0,Fri,2018-05-04,21:00,Sevilla,2.2,1–0,0.9,Real Sociedad,34733.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
36.0,Sat,2018-05-05,13:00,Girona,2.1,1–4,1.7,Eibar,9706.0,Estadi Municipal de Montilivi,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
36.0,Sat,2018-05-05,16:15,Athletic Club,1.9,2–0,0.4,Betis,34491.0,San MamÃ©s,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
36.0,Sat,2018-05-05,18:30,Celta Vigo,1.8,1–1,0.5,La Coruña,20816.0,Estadio de BalaÃ­dos,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
36.0,Sat,2018-05-05,20:45,Villarreal,1.3,1–0,0.5,Valencia,19079.0,Estadio de la CerÃ¡mica,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
36.0,Sun,2018-05-06,12:00,Málaga,0.9,0–3,1.0,Alavés,14024.0,Estadio La Rosaleda,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
36.0,Sun,2018-05-06,16:15,Atlético Madrid,0.7,0–2,1.0,Espanyol,49834.0,Estadio Wanda Metropolitano,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
36.0,Sun,2018-05-06,17:30,Las Palmas,1.4,0–1,1.3,Getafe,4624.0,Estadio de Gran Canaria,Alberto Undiano,Match Report,,La-Liga,12,2017-2018
36.0,Sun,2018-05-06,20:45,Barcelona,1.3,2–2,2.1,Real Madrid,97939.0,Camp Nou,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
36.0,Mon,2018-05-07,21:00,Leganés,1.5,0–3,1.2,Levante,7832.0,Estadio Municipal de Butarque,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
34.0,Wed,2018-05-09,20:00,Barcelona,3.3,5–1,1.2,Villarreal,54743.0,Camp Nou,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
34.0,Wed,2018-05-09,21:30,Sevilla,2.2,3–2,2.5,Real Madrid,38524.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,16:15,Real Sociedad,2.3,3–2,1.2,Leganés,19981.0,Estadio Municipal de Anoeta,David MediÃ©,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,Alavés,1.1,3–1,0.5,Athletic Club,19458.0,Estadio de Mendizorroza,Javier Estrada,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,La Coruña,1.7,2–4,2.4,Villarreal,12789.0,Estadio Municipal de Riazor,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,Eibar,1.2,1–0,0.8,Las Palmas,5107.0,Estadio Municipal de IpurÃºa,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,Getafe,1.3,0–1,0.9,Atlético Madrid,12187.0,Coliseum Alfonso PÃ©rez,Alberola Rojas,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,Girona,1.1,0–1,1.0,Valencia,10850.0,Estadi Municipal de Montilivi,Ignacio Iglesias,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,18:30,Betis,1.1,2–2,1.6,Sevilla,55588.0,Estadio Benito VillamarÃ­n,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
37.0,Sat,2018-05-12,20:45,Real Madrid,1.8,6–0,0.3,Celta Vigo,56474.0,Estadio Santiago BernabÃ©u,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2017-2018
37.0,Sun,2018-05-13,16:15,Espanyol,4.0,4–1,1.8,Málaga,15004.0,RCDE Stadium,Juan MartÃ­nez,Match Report,,La-Liga,12,2017-2018
37.0,Sun,2018-05-13,20:45,Levante,3.7,5–4,2.3,Barcelona,22384.0,Estadio Ciudad de Valencia,Mario Melero,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,13:00,Celta Vigo,4.1,4–2,0.4,Levante,10480.0,Estadio de BalaÃ­dos,Ricardo de Burgos,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,16:15,Leganés,1.5,3–2,1.9,Betis,10813.0,Estadio Municipal de Butarque,JesÃºs Gil,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,17:30,Las Palmas,1.2,1–2,1.4,Girona,6362.0,Estadio de Gran Canaria,Santiago Jaime,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,18:30,Málaga,0.8,0–1,1.3,Getafe,9570.0,Estadio La Rosaleda,Daniel Trujillo,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,18:30,Sevilla,1.8,1–0,0.8,Alavés,22513.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Carlos del Cerro,Match Report,,La-Liga,12,2017-2018
38.0,Sat,2018-05-19,20:45,Villarreal,1.4,2–2,0.9,Real Madrid,18891.0,Estadio de la CerÃ¡mica,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2017-2018
38.0,Sun,2018-05-20,12:00,Valencia,1.5,2–1,1.4,La Coruña,35376.0,Estadio de Mestalla,David MediÃ©,Match Report,,La-Liga,12,2017-2018
38.0,Sun,2018-05-20,16:15,Athletic Club,1.1,0–1,1.3,Espanyol,28492.0,San MamÃ©s,David FernÃ¡ndez,Match Report,,La-Liga,12,2017-2018
38.0,Sun,2018-05-20,18:30,Atlético Madrid,1.2,2–2,1.0,Eibar,63229.0,Estadio Wanda Metropolitano,Alfonso Ãlvarez,Match Report,,La-Liga,12,2017-2018
38.0,Sun,2018-05-20,20:45,Barcelona,1.1,1–0,0.7,Real Sociedad,84168.0,Camp Nou,JosÃ© Munuera,Match Report,,La-Liga,12,2017-2018
